dayofweek,bookinghour,item_status,Location,TotalBookings
Monday,19,CANCELLED_BY_DRIVER,3.0734121429733809101.60597741603851,2
Monday,11,CANCELLED_BY_DRIVER,3.0140764101.534081,1
Monday,8,CANCELLED_BY_PASSENGER,3.1018775101.5997772,1
Monday,13,CANCELLED_BY_PASSENGER,3.11228699389338101.591176308185,1
Monday,7,CANCELLED_BY_PASSENGER,3.1983175704403992101.62089829650964,1
Monday,20,CANCELLED_BY_PASSENGER,3.1354687101.5101924,1
Monday,12,CANCELLED_BY_PASSENGER,3.1584927101.5742583,1
Monday,7,CANCELLED_BY_PASSENGER,3.1073392101.616446,1
Monday,13,CANCELLED_BY_PASSENGER,3.0462948101.7398904,1
Monday,17,CANCELLED_BY_PASSENGER,2.9608944101.5783396,1
Monday,17,CANCELLED_BY_PASSENGER,2.94971935475917101.657126910728,10
Monday,13,CANCELLED_BY_PASSENGER,3.1510595101.7512645,1
Monday,11,CANCELLED_BY_PASSENGER,3.1439324101.7480291,1
Monday,5,CANCELLED_BY_PASSENGER,2.9263859101.6359856,1
Monday,20,CANCELLED_BY_PASSENGER,2.99595562616187101.575434031545,1
Monday,2,CANCELLED_BY_PASSENGER,3.0550472101.7857471,1
Monday,13,CANCELLED_BY_PASSENGER,3.0957886101.4762881,1
Monday,13,CANCELLED_BY_PASSENGER,3.1716445101.6141742,1
Monday,10,CANCELLED_BY_PASSENGER,3.1385276101.7609501,1
Monday,19,CANCELLED_BY_PASSENGER,3.0743999101.5893952,1
Monday,12,CANCELLED_BY_PASSENGER,3.2425264101.6462791,1
Monday,18,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,64
Monday,17,CANCELLED_BY_PASSENGER,3.0763471101.5884962,1
Monday,8,CANCELLED_BY_PASSENGER,3.0651372101.6246091,1
Monday,8,CANCELLED_BY_PASSENGER,3.0806614101.6126548,1
Monday,18,CANCELLED_BY_PASSENGER,2.9764622101.7199877,1
Monday,19,CANCELLED_BY_PASSENGER,2.9255701101.6367957,6
Monday,9,CANCELLED_BY_PASSENGER,3.1071491101.6045326,1
Monday,13,CANCELLED_BY_PASSENGER,3.0250186101.7179221,1
Monday,8,CANCELLED_BY_PASSENGER,2.922344101.6340928,2
Monday,17,CANCELLED_BY_PASSENGER,3.02273897396366101.61328388969,1
Monday,15,CANCELLED_BY_PASSENGER,3.129496101.738933,1
Monday,12,CANCELLED_BY_PASSENGER,2.9186551101.6410821,1
Monday,13,CANCELLED_BY_PASSENGER,2.922344101.6340928,1
Monday,12,CANCELLED_BY_PASSENGER,3.1126559354362828101.60498072270444,1
Monday,14,CANCELLED_BY_PASSENGER,3.1621453101.5998233,1
Monday,15,CANCELLED_BY_PASSENGER,3.2105501101.7462004,1
Monday,19,CANCELLED_BY_PASSENGER,3.0203191101.6238708,1
Monday,20,CANCELLED_BY_PASSENGER,2.9196657101.6363814,4
Monday,11,CANCELLED_BY_PASSENGER,3.0232424101.7495973,1
Monday,16,CANCELLED_BY_PASSENGER,2.9573925101.7500674,1
Monday,20,CANCELLED_BY_PASSENGER,3.0472698101.6463343,1
Monday,9,CANCELLED_BY_PASSENGER,3.0913566101.6322671,1
Monday,14,CANCELLED_BY_PASSENGER,3.0668401101.610397,1
Monday,8,CANCELLED_BY_PASSENGER,3.1017231101.6015017,1
Monday,6,CANCELLED_BY_PASSENGER,3.0749681101.6030748,1
Monday,7,CANCELLED_BY_PASSENGER,3.1117788787302807101.46023189486876,1
Monday,7,CANCELLED_BY_PASSENGER,3.0716009101.5664836,2
Monday,10,NO_DRIVER_AVAILABLE,3.0403148101.6092738,1
Monday,18,NO_DRIVER_AVAILABLE,3.1046559101.4070308,1
Monday,8,NO_TAKER,3.087995101.6142628,1
Monday,18,NO_TAKER,3.0767498101.5530674,1
Monday,19,NO_TAKER,3.0091581101.6192038,1
Monday,16,NO_TAKER,2.9377792101.708837,2
Monday,12,NO_TAKER,2.9818438101.6722531,1
Monday,8,NO_TAKER,3.0160910723442101.612565261558,1
Monday,7,NO_TAKER,2.9037906101.6426376,1
Monday,7,NO_TAKER,3.0285659101.7074588,1
Monday,15,NO_TAKER,3.2415436101.643684,1
Monday,19,NO_TAKER,2.9754825101.7214435,1
Monday,15,NO_TAKER,3.1627789101.599624,1
Monday,18,NO_TAKER,2.992672101.790888,1
Monday,17,NO_TAKER,3.0730455101.5671803,1
Monday,12,NO_TAKER,3.1184363101.7444877,1
Monday,8,NO_TAKER,2.98986003177295101.672350407383,1
Monday,11,NO_TAKER,3.1297343101.7617304,1
Monday,21,NO_TAKER,3.1333608451985779101.55375788193216,13
Monday,23,NO_TAKER,2.9234623101.6340591,1
Monday,20,NO_TAKER,2.9196657101.6363814,3
Monday,2,NO_TAKER,2.7445151360287339101.68470903911668,78
Monday,16,NO_TAKER,2.9263859101.6359856,1
Monday,8,NO_TAKER,3.072809101.615806,1
Monday,9,NO_TAKER,2.9501459101.6572259,1
Monday,18,NO_TAKER,2.9692236375352903101.71133595987996,1
Monday,0,NO_TAKER,2.9448974101.7217975,1
Monday,12,NO_TAKER,3.0989435101.600781,1
Monday,13,NO_TAKER,3.0477318101.652262,1
Wednesday,13,NO_TAKER,3.0736816101.5893639,1
Wednesday,16,NO_TAKER,3.1505003101.760242,1
Wednesday,7,NO_TAKER,2.9254349101.6367336,2
Wednesday,14,CANCELLED_BY_DRIVER,3.0672487101.6178716,1
Wednesday,16,CANCELLED_BY_DRIVER,3.0104577101.7177924,1
Wednesday,13,CANCELLED_BY_PASSENGER,3.0522359101.5581554,1
Wednesday,15,CANCELLED_BY_PASSENGER,3.0006959101.7154968,1
Wednesday,8,NO_TAKER,3.1019043101.5979325,2
Wednesday,8,CANCELLED_BY_PASSENGER,3.0726672101.6421955,1
Wednesday,20,NO_TAKER,3.0732742078838089101.60758137702942,9
Wednesday,18,NO_TAKER,3.1071092830951583101.585530936718,1
Wednesday,16,NO_TAKER,3.07417101.59126,1
Wednesday,8,CANCELLED_BY_PASSENGER,3.1770562101.6171471,1
Wednesday,16,CANCELLED_BY_PASSENGER,3.1547107101.7565301,1
Wednesday,6,CANCELLED_BY_PASSENGER,3.020581101.5812264,1
Wednesday,10,CANCELLED_BY_PASSENGER,3.1373159101.7549066,1
Wednesday,14,NO_TAKER,2.9903123101.6763872,1
Wednesday,18,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,11
Wednesday,17,CANCELLED_BY_PASSENGER,3.0044514101.5428788,1
Wednesday,7,NO_TAKER,3.0448482101.7674652,1
Wednesday,7,CANCELLED_BY_PASSENGER,2.9255701101.6367957,16
Wednesday,18,NO_TAKER,3.0732742078838089101.60758137702942,2
Wednesday,16,CANCELLED_BY_PASSENGER,3.0736665101.587566,1
Wednesday,7,NO_TAKER,2.94857101.66442,2
Wednesday,20,NO_TAKER,2.7445151360287339101.68470903911668,37
Wednesday,16,NO_DRIVER_AVAILABLE,3.1327199677132107101.55412469645781,1
Thursday,23,NO_TAKER,3.00863101.70636,1
Thursday,0,NO_TAKER,3.0690075101.6067623,6
Thursday,9,CANCELLED_BY_PASSENGER,2.9255701101.6367957,12
Thursday,1,NO_TAKER,3.17008429289376101.564436015226,1
Thursday,1,CANCELLED_BY_PASSENGER,3.0169912101.6135342,2
Thursday,23,NO_TAKER,2.98919586788096101.672619973033,2
Thursday,21,CANCELLED_BY_PASSENGER,2.754801758290859101.70367994742064,9
Thursday,1,NO_TAKER,3.1528592101.5994246,1
Thursday,20,NO_TAKER,2.9501459101.6572259,3
Thursday,21,NO_DRIVER_AVAILABLE,3.2011269101.3057926,1
Thursday,1,NO_TAKER,3.06796101.5992759,1
Thursday,0,CANCELLED_BY_PASSENGER,2.7552533640750685101.70433278405888,10
Thursday,20,NO_TAKER,3.2260014101.689118,1
Thursday,1,NO_TAKER,2.9690878822953812101.71477930094952,3
Thursday,2,NO_TAKER,2.9242562101.635133,1
Thursday,19,CANCELLED_BY_PASSENGER,2.9247997101.6368912,2
Thursday,18,CANCELLED_BY_PASSENGER,2.9695833053795315101.7114763483564,2
Thursday,11,NO_TAKER,2.9254349101.6367336,1
Thursday,4,NO_TAKER,3.1152261101.6058261,1
Thursday,13,CANCELLED_BY_PASSENGER,3.1609645101.7479775,1
Thursday,1,CANCELLED_BY_PASSENGER,2.9460897101.6844345,1
Thursday,1,NO_TAKER,2.994009496600325101.78640961647034,1
Thursday,0,NO_TAKER,2.7445151360287339101.68470903911668,37
Thursday,1,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,15
Thursday,23,CANCELLED_BY_PASSENGER,3.0751651223155236101.58601105213164,1
Thursday,6,NO_TAKER,3.0735456101.6316277,1
Thursday,12,NO_TAKER,3.1122775101.583379,1
Thursday,10,NO_TAKER,2.9231774101.6345747,1
Thursday,1,CANCELLED_BY_PASSENGER,3.1141826101.6117595,1
Thursday,10,NO_TAKER,3.0671465101.6433668,1
Thursday,0,NO_TAKER,2.755162302889564101.7042388640315,16
Thursday,13,NO_TAKER,3.1617565101.7464718,1
Thursday,2,NO_TAKER,2.99595562616187101.575434031545,1
Thursday,21,CANCELLED_BY_PASSENGER,2.9501459101.6572259,7
Thursday,2,NO_TAKER,3.0169912101.6135342,1
Thursday,1,CANCELLED_BY_PASSENGER,3.0684535101.6039352,1
Thursday,1,NO_TAKER,3.0711194719860937101.60875618457794,2
Thursday,20,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,60
Thursday,15,CANCELLED_BY_PASSENGER,2.8000578101.6843742,1
Thursday,1,CANCELLED_BY_PASSENGER,2.9501459101.6572259,2
Thursday,22,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,15
Thursday,4,CANCELLED_BY_PASSENGER,3.05838406264841101.594145877695,1
Thursday,1,NO_TAKER,3.13038487298077101.738828856773,1
Thursday,1,NO_TAKER,2.95036101.65692,2
Thursday,2,NO_TAKER,2.94971935475917101.657126910728,7
Thursday,9,CANCELLED_BY_PASSENGER,3.0588540572938872101.61561754473722,1
Thursday,22,CANCELLED_BY_PASSENGER,2.9493133101.6575556,4
Thursday,0,NO_TAKER,3.0335152101.7650236,1
Thursday,1,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,61
Thursday,22,NO_DRIVER_AVAILABLE,3.2011269101.3057926,2
Thursday,14,CANCELLED_BY_PASSENGER,2.9833413101.8174696,1
Thursday,22,CANCELLED_BY_PASSENGER,3.0816129101.5902817,1
Thursday,0,CANCELLED_BY_PASSENGER,3.0690075101.6067623,5
Thursday,22,NO_TAKER,3.1311509101.5552461,1
Thursday,2,NO_TAKER,3.0767762101.6033942,1
Thursday,13,CANCELLED_BY_PASSENGER,3.054993101.7871794,1
Thursday,21,CANCELLED_BY_PASSENGER,2.9695833053795315101.7114763483564,6
Thursday,22,CANCELLED_BY_PASSENGER,2.7546143711118094101.70338577963552,5
Thursday,1,NO_DRIVER_AVAILABLE,3.02837941206773101.70736973071,1
Thursday,9,NO_TAKER,3.0488305101.7732033,1
Thursday,2,NO_TAKER,2.98278120387525101.790082462275,5
Thursday,22,NO_TAKER,2.9690878822953812101.71477930094952,4
Thursday,11,CANCELLED_BY_PASSENGER,2.9225119101.6396278,2
Thursday,0,NO_TAKER,3.14975937678212101.593423527584,1
Thursday,20,NO_TAKER,3.0730330308152447101.60490864424663,1
Thursday,6,CANCELLED_BY_PASSENGER,3.1231256101.5887791,1
Thursday,1,CANCELLED_BY_DRIVER,3.4177071101.7889814,1
Thursday,5,NO_TAKER,3.0268032101.4286156,1
Thursday,1,NO_TAKER,2.7445151360287339101.68470903911668,33
Thursday,13,NO_TAKER,3.122996101.576682,1
Thursday,11,CANCELLED_BY_DRIVER,3.1512549101.7493314,1
Thursday,0,NO_TAKER,2.7552533640750685101.70433278405888,8
Thursday,1,CANCELLED_BY_PASSENGER,3.0732742078838089101.60758137702942,2
Thursday,11,NO_TAKER,2.9489463101.7583517,1
Thursday,20,CANCELLED_BY_PASSENGER,3.064629101.6051848,1
Thursday,0,CANCELLED_BY_PASSENGER,3.2259931101.6508421,1
Thursday,9,NO_TAKER,3.144033101.7596332,1
Thursday,1,CANCELLED_BY_PASSENGER,3.0672267101.603841,1
Saturday,11,CANCELLED_BY_PASSENGER,3.0652488101.78652,1
Saturday,20,NO_TAKER,3.1126691579427361101.6045427528513,2
Saturday,23,CANCELLED_BY_PASSENGER,2.8255225101.7131182,3
Saturday,19,CANCELLED_BY_PASSENGER,2.9275665101.6416652,1
Saturday,14,CANCELLED_BY_PASSENGER,2.93396101.63693,1
Saturday,20,NO_TAKER,2.9291358101.6422506,1
Saturday,8,NO_TAKER,2.9257962101.637927,1
Saturday,21,NO_TAKER,2.9501459101.6572259,7
Saturday,13,CANCELLED_BY_PASSENGER,2.9239266101.6360245,1
Saturday,10,NO_TAKER,2.9257158101.6439649,1
Saturday,10,NO_TAKER,2.9318832101.6375963,4
Saturday,18,CANCELLED_BY_PASSENGER,2.9917471101.6509021,1
Saturday,16,CANCELLED_BY_PASSENGER,2.98919586788096101.672619973033,3
Saturday,18,NO_TAKER,3.0023046101.52825,1
Saturday,12,CANCELLED_BY_PASSENGER,3.1314153101.7661828,1
Saturday,8,NO_TAKER,3.1245681101.7463784,1
Saturday,12,NO_TAKER,3.1610164101.755876,1
Saturday,13,NO_TAKER,2.9240358101.636143,3
Saturday,8,CANCELLED_BY_PASSENGER,2.9938518101.6417772,1
Saturday,19,NO_TAKER,3.0482727101.5861037,1
Saturday,20,NO_TAKER,3.089794101.5472072,1
Saturday,21,CANCELLED_BY_PASSENGER,3.13831303643474101.753075280508,2
Saturday,8,NO_TAKER,2.922344101.6340928,2
Saturday,16,CANCELLED_BY_PASSENGER,3.15044091837275101.760371092873,1
Saturday,7,CANCELLED_BY_PASSENGER,2.924249101.6339264,2
Saturday,13,NO_TAKER,3.0737307101.5797354,1
Saturday,10,CANCELLED_BY_PASSENGER,3.1071092830951583101.585530936718,1
Saturday,16,NO_TAKER,3.1580785101.7605124,1
Saturday,9,CANCELLED_BY_PASSENGER,3.1322504101.7594535,1
Saturday,17,CANCELLED_BY_PASSENGER,3.0730330308152447101.60490864424663,1
Saturday,12,NO_TAKER,3.0788408101.6307686,1
Saturday,21,NO_TAKER,3.02856252614996101.719134153797,3
Saturday,22,NO_TAKER,3.0484641101.77454,2
Saturday,11,CANCELLED_BY_PASSENGER,3.077822101.6245512,1
Saturday,23,NO_TAKER,3.05370251948416101.591732304104,1
Saturday,13,CANCELLED_BY_PASSENGER,3.2085099101.7578897,1
Saturday,8,CANCELLED_BY_PASSENGER,2.9377792101.708837,1
Saturday,11,NO_TAKER,3.1227703101.7660457,1
Saturday,12,CANCELLED_BY_PASSENGER,2.9263859101.6359856,4
Saturday,14,NO_TAKER,3.131261101.7539272,1
Saturday,14,NO_TAKER,2.9507854101.6550748,1
Saturday,22,CANCELLED_BY_PASSENGER,3.0549112101.7872992,2
Saturday,13,CANCELLED_BY_PASSENGER,3.1098901101.5858321,1
Saturday,13,CANCELLED_BY_PASSENGER,2.9409991101.8279223,1
Saturday,0,NO_TAKER,3.1333608451985779101.55375788193216,4
Saturday,6,CANCELLED_BY_PASSENGER,2.7683089101.681449,1
Saturday,12,CANCELLED_BY_PASSENGER,3.0481131101.5842747,1
Saturday,14,CANCELLED_BY_PASSENGER,2.99595562616187101.575434031545,1
Saturday,20,CANCELLED_BY_PASSENGER,2.9246021101.6373408,1
Saturday,17,NO_DRIVER_AVAILABLE,3.3300032101.2555473,1
Saturday,17,CANCELLED_BY_PASSENGER,3.0708259101.6116223,1
Saturday,7,NO_DRIVER_AVAILABLE,3.013739101.8130218,1
Saturday,14,CANCELLED_BY_PASSENGER,3.0609677101.609563,1
Saturday,14,NO_TAKER,2.9809813101.6606784,1
Saturday,13,NO_TAKER,3.0658591662180652101.60947501659392,1
Saturday,18,CANCELLED_BY_DRIVER,2.755162302889564101.7042388640315,1
Saturday,20,NO_TAKER,2.7445151360287339101.68470903911668,39
Saturday,23,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,10
Saturday,16,NO_TAKER,3.300206101.6453934,1
Friday,16,CANCELLED_BY_PASSENGER,2.9109992101.6400388,1
Friday,7,NO_TAKER,2.9318832101.6375963,5
Friday,16,CANCELLED_BY_PASSENGER,3.041729300000001101.5658529,1
Friday,19,NO_TAKER,2.9252229101.6358207,1
Friday,12,CANCELLED_BY_PASSENGER,3.1974605101.7778294,1
Friday,14,NO_TAKER,3.1133824101.5987783,1
Friday,21,NO_TAKER,3.0652018101.609882,2
Friday,22,NO_TAKER,3.04380338304041101.618497084745,3
Friday,12,CANCELLED_BY_PASSENGER,3.0677593101.6225398,2
Friday,14,NO_TAKER,3.0668401101.610397,1
Friday,17,CANCELLED_BY_PASSENGER,3.0247832101.7406843,1
Friday,21,CANCELLED_BY_DRIVER,3.0733803101.647089,1
Friday,22,NO_TAKER,3.1155893101.6117914,1
Friday,6,NO_TAKER,2.931807800000001101.6306175,2
Friday,18,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,7
Friday,8,CANCELLED_BY_DRIVER,3.0762946101.6333778,1
Friday,16,CANCELLED_BY_PASSENGER,2.745312101.684867,2
Friday,16,CANCELLED_BY_PASSENGER,3.1136067101.5733175,1
Friday,7,NO_TAKER,3.081569101.588311,1
Friday,11,CANCELLED_BY_PASSENGER,3.0779744101.5529159,1
Friday,12,CANCELLED_BY_PASSENGER,3.1528592101.5994246,1
Friday,5,NO_TAKER,2.944311101.675809,1
Friday,16,NO_TAKER,3.1134179101.5744816,1
Friday,22,NO_TAKER,2.7445151360287339101.68470903911668,24
Friday,19,CANCELLED_BY_PASSENGER,2.7453757972548223101.68277490367294,1
Friday,23,CANCELLED_BY_PASSENGER,2.7546143711118094101.70338577963552,6
Friday,7,NO_TAKER,2.9492991101.6657259,1
Friday,15,NO_TAKER,3.1724088101.7575073,1
Friday,17,NO_TAKER,2.9308597101.6374144,5
Friday,7,NO_TAKER,3.035554101.782081,1
Friday,12,NO_TAKER,2.9240358101.636143,2
Friday,23,NO_TAKER,2.7546143711118094101.70338577963552,7
Friday,22,NO_TAKER,3.0732742078838089101.60758137702942,13
Friday,4,NO_TAKER,3.0236595101.7630859,1
Friday,13,CANCELLED_BY_PASSENGER,3.15483101.5972084,1
Friday,7,NO_TAKER,2.9339993101.6312572,1
Friday,8,CANCELLED_BY_PASSENGER,2.9255701101.6367957,18
Friday,13,CANCELLED_BY_PASSENGER,2.924249101.6339264,3
Friday,14,CANCELLED_BY_PASSENGER,2.9221256101.6351008,4
Friday,19,NO_TAKER,3.06110992142588101.772690613241,1
Friday,15,NO_TAKER,3.0957658101.5882482,1
Friday,19,NO_TAKER,3.1049653101.60021,1
Friday,20,CANCELLED_BY_PASSENGER,2.9196657101.6363814,8
Friday,12,NO_TAKER,3.0798689101.6020875,1
Friday,13,CANCELLED_BY_PASSENGER,3.1546059101.7511741,1
Friday,7,CANCELLED_BY_PASSENGER,2.9310417101.6307765,1
Friday,7,NO_TAKER,2.9310417101.6307765,1
Friday,19,CANCELLED_BY_PASSENGER,3.045348101.6219538,1
Friday,18,NO_TAKER,3.0653708101.6084673,1
Friday,19,CANCELLED_BY_PASSENGER,3.07616101.61029,1
Friday,19,CANCELLED_BY_PASSENGER,3.15044091837275101.760371092873,4
Friday,19,NO_TAKER,3.15044091837275101.760371092873,2
Friday,12,NO_TAKER,3.075822101.6110067,1
Friday,7,CANCELLED_BY_PASSENGER,2.9259367101.638044,1
Friday,14,CANCELLED_BY_PASSENGER,3.0097171989704101.572300565176,1
Friday,18,CANCELLED_BY_PASSENGER,3.1613695101.5121118,1
Friday,13,CANCELLED_BY_PASSENGER,3.06764101.6033745,1
Friday,19,NO_TAKER,3.0086301188134557101.70597234706584,2
Friday,10,NO_TAKER,3.1301016101.7569986,1
Friday,18,NO_DRIVER_AVAILABLE,3.0613112101.6082044,1
Friday,14,NO_TAKER,3.0668911101.6175411,1
Friday,19,CANCELLED_BY_PASSENGER,3.1730274101.5708911,1
Friday,18,NO_TAKER,2.9924784101.7134747,1
Friday,8,NO_TAKER,3.044505101.601982,1
Friday,0,CANCELLED_BY_DRIVER,2.965135101.7214629,1
Friday,18,CANCELLED_BY_PASSENGER,2.931413101.4788813,1
Friday,16,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,14
Friday,14,CANCELLED_BY_PASSENGER,3.1540204101.6004805,1
Friday,19,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,5
Friday,15,NO_DRIVER_AVAILABLE,3.0056376101.3975704,1
Sunday,20,CANCELLED_BY_PASSENGER,3.0839809101.5879111,1
Sunday,18,CANCELLED_BY_PASSENGER,3.0022283101.4419131,1
Sunday,21,NO_TAKER,3.0731724101.6075559,1
Sunday,18,CANCELLED_BY_PASSENGER,3.1237284101.6066343,1
Sunday,0,NO_TAKER,3.048962101.6226212,1
Sunday,22,NO_TAKER,3.0786699101.6129548,1
Sunday,22,CANCELLED_BY_PASSENGER,3.1108133101.4646287,1
Sunday,20,CANCELLED_BY_PASSENGER,2.899005101.8336977,1
Sunday,22,CANCELLED_BY_PASSENGER,2.95101.6573,3
Sunday,9,NO_TAKER,3.0013674101.5926931,1
Sunday,22,NO_TAKER,3.0776553101.6129679,1
Sunday,22,CANCELLED_BY_PASSENGER,3.0749917101.762141,1
Sunday,20,CANCELLED_BY_PASSENGER,3.1028763101.5923002,1
Sunday,23,CANCELLED_BY_DRIVER,3.1333608451985779101.55375788193216,3
Sunday,21,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,64
Sunday,20,CANCELLED_BY_PASSENGER,3.104939101.596187,1
Sunday,21,NO_TAKER,3.1327199677132107101.55412469645781,12
Sunday,13,CANCELLED_BY_PASSENGER,2.9942174101.7853417,1
Sunday,13,CANCELLED_BY_PASSENGER,2.98278120387525101.790082462275,3
Sunday,14,NO_TAKER,3.1092086101.5927411,1
Sunday,13,NO_TAKER,3.1617565101.7464718,1
Sunday,4,NO_TAKER,3.2412751101.6802599,1
Sunday,20,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,77
Sunday,14,CANCELLED_BY_PASSENGER,2.924249101.6339264,1
Sunday,1,NO_TAKER,3.2348713101.6835656,1
Sunday,18,CANCELLED_BY_PASSENGER,3.0805516101.7727894,1
Sunday,6,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,6
Sunday,8,CANCELLED_BY_PASSENGER,3.1158063101.7525743,1
Sunday,12,NO_TAKER,3.0742646101.7690067,1
Sunday,18,NO_TAKER,3.1208169101.760942,1
Sunday,22,CANCELLED_BY_PASSENGER,2.9220338101.6347356,1
Sunday,12,NO_TAKER,2.9237794101.6361687,2
Sunday,12,CANCELLED_BY_PASSENGER,3.002571101.6068778,1
Sunday,9,CANCELLED_BY_PASSENGER,3.10924811889595101.586200316657,2
Sunday,0,CANCELLED_BY_PASSENGER,3.11081598639141101.612812555291,1
Sunday,22,NO_TAKER,3.11081598639141101.612812555291,1
Sunday,18,CANCELLED_BY_PASSENGER,3.0338689101.7621906,1
Sunday,14,NO_TAKER,3.0798333101.626813,1
Sunday,19,CANCELLED_BY_PASSENGER,2.9488106101.6648581,1
Sunday,17,NO_TAKER,3.131191101.552003,1
Sunday,11,CANCELLED_BY_PASSENGER,3.1161842101.5776082,1
Sunday,21,CANCELLED_BY_PASSENGER,3.0732742078838089101.60758137702942,11
Friday,18,CANCELLED_BY_PASSENGER,2.95036101.65692,3
Friday,17,CANCELLED_BY_PASSENGER,2.9254644101.6420747,1
Friday,13,NO_TAKER,2.984209101.7794228,1
Friday,10,NO_TAKER,3.1382107101.7583769,1
Friday,13,CANCELLED_BY_PASSENGER,3.124298101.6025543,1
Friday,20,NO_DRIVER_AVAILABLE,2.9695833053795315101.7114763483564,2
Friday,20,CANCELLED_BY_DRIVER,2.9695833053795315101.7114763483564,1
Friday,14,NO_TAKER,3.1107796101.5862266,1
Friday,12,CANCELLED_BY_PASSENGER,2.9237846101.6329217,1
Friday,8,CANCELLED_BY_PASSENGER,2.947741101.6130982,1
Friday,7,CANCELLED_BY_PASSENGER,3.063694975101.6159727,1
Friday,16,NO_TAKER,3.1327199677132107101.55412469645781,3
Friday,22,NO_TAKER,2.9695833053795315101.7114763483564,18
Friday,17,CANCELLED_BY_PASSENGER,2.9992973101.7360468,1
Friday,2,CANCELLED_BY_PASSENGER,2.7552533640750685101.70433278405888,4
Friday,19,CANCELLED_BY_PASSENGER,2.885898101.7880136,1
Friday,9,NO_TAKER,2.9242101.6342697,1
Friday,14,NO_TAKER,2.9959983101.619077,1
Friday,15,NO_DRIVER_AVAILABLE,3.113656101.591996,2
Friday,13,NO_TAKER,3.1106253101.470898,1
Friday,10,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,12
Friday,8,NO_TAKER,2.9947688101.6793884,1
Friday,6,CANCELLED_BY_PASSENGER,2.9981282101.5964816,1
Friday,15,NO_TAKER,3.13038487298077101.738828856773,3
Friday,14,NO_TAKER,3.0794086101.6051862,1
Friday,8,CANCELLED_BY_PASSENGER,3.1456187101.7649163,1
Friday,18,NO_TAKER,3.0349199101.5819975,1
Friday,19,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,20
Friday,0,CANCELLED_BY_PASSENGER,2.7445151360287339101.68470903911668,17
Friday,19,NO_TAKER,2.9314901101.6365744,2
Friday,14,NO_TAKER,3.11081598639141101.612812555291,2
Friday,20,NO_TAKER,2.9196657101.6363814,6
Friday,7,NO_TAKER,2.9255701101.6367957,13
Friday,7,NO_TAKER,2.9960631101.7069523,1
Friday,20,CANCELLED_BY_PASSENGER,3.0482005272430519101.59070089459421,1
Friday,19,CANCELLED_BY_PASSENGER,2.9162182101.6457638,2
Friday,10,CANCELLED_BY_PASSENGER,2.9248094101.6365915,1
Friday,6,CANCELLED_BY_PASSENGER,2.9251688101.6439336,1
Friday,13,NO_TAKER,3.2440721101.6622046,1
Friday,19,CANCELLED_BY_PASSENGER,3.1728279101.6046118,1
Saturday,16,CANCELLED_BY_PASSENGER,3.1707898101.6065015,1
Saturday,22,CANCELLED_BY_DRIVER,3.0707221101.6104295,1
Saturday,8,CANCELLED_BY_PASSENGER,2.9014226101.764709,1
Saturday,23,NO_TAKER,3.0080715101.7067315,1
Saturday,3,CANCELLED_BY_PASSENGER,3.0743249101.4851703,1
Saturday,9,CANCELLED_BY_PASSENGER,3.1181191101.7441073,1
Saturday,1,CANCELLED_BY_PASSENGER,3.0257153101.6163896,1
Saturday,0,CANCELLED_BY_PASSENGER,3.14852578526518101.593741736685,1
Saturday,13,CANCELLED_BY_PASSENGER,3.148824101.543669,1
Saturday,17,NO_TAKER,3.0483559101.7708631,1
Saturday,3,CANCELLED_BY_PASSENGER,2.9493937101.665236,1
Saturday,12,CANCELLED_BY_PASSENGER,3.0286028101.7069295,1
Saturday,13,CANCELLED_BY_PASSENGER,3.0509254101.601666,1
Saturday,16,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,12
Saturday,13,CANCELLED_BY_PASSENGER,3.1130252101.5920212,1
Saturday,13,CANCELLED_BY_PASSENGER,3.1075846752102447101.58606469631196,1
Saturday,8,NO_TAKER,3.1261292101.7581623,1
Saturday,22,NO_TAKER,3.1193497101.5798782,1
Saturday,9,CANCELLED_BY_PASSENGER,3.1773237101.6183723,1
Saturday,19,NO_TAKER,3.0401779101.7933073,1
Saturday,21,NO_TAKER,3.0368922101.7652266,2
Saturday,14,CANCELLED_BY_PASSENGER,2.9254349101.6367336,2
Saturday,17,CANCELLED_BY_PASSENGER,3.0264593101.8086709,1
Saturday,12,NO_TAKER,3.138732101.7645341,1
Saturday,20,NO_TAKER,2.9207503101.6368372,1
